budget_code,budget_name,hromada_name,hromada_code,raion_name,raion_code,oblast_name,oblast_name_en,oblast_code,region_en,region_code_en,year,income_total,income_transfert,income_military,income_pdfo,income_unified_tax,income_property_tax,income_excise_duty,income_corporate_tax,income_parking_fee,income_tourist_fee,income_eco_tax,income_non_tax,income_capital_proceedings,income_special_funds,income_rent,income_own,own_income_prop,transfert_prop,military_tax_prop,pdfo_prop,unified_tax_prop,property_tax_prop,excise_duty_prop,corporate_tax_own_prop,parking_fee_own_prop,tourist_fee_own_prop,eco_tax_own_prop,non_tax_own_prop,capital_proceedings_own_prop,special_funds_own_prop,excise_duty_own_prop,pdfo_own_prop,unified_tax_own_prop,property_tax_own_prop,rent_own_prop,own_income_change,own_prop_change,own_income_change_net,total_income_change_net,total_income_change,own_income_no_mil_change_YoY_jan_feb,own_income_no_mil_change_YoY_mar_apr,own_income_no_mil_change_YoY_mar_may,own_income_no_mil_change_YoY_jun_aug,own_income_no_mil_change_YoY_jul_sep,own_income_no_mil_change_YoY_oct_jan,own_income_no_mil_change_YoY_oct_dec,own_income_no_mil_change_YoY_may_feb,own_income_no_mil_change_YoY_adapt,income_own_full_year,own_income_prop_full_year,recovery_month_distance,diversification_income_score,count_recovery,recovery_month_distance_2
2052800000,Бюджет Близнюківської селищної територіальної громади,Близнюківська,UA63100030000050119,Лозівський,UA63100000000059237,Харківська,Kharkiv,UA63000000000041885,East,E,2022,217799714.26,76620294.73,3440704.4899999998,52752735.93,22379213.47,60741707.69,670805.12,23967,0,36,43448.81,4464930.62,96734.28,0,5840.61,141179419.52999997,0.6482,0.3518,0.0158,0.2422,0.1028,0.2789,0.0031,2e-4,0,0,3e-4,0.0316,7e-4,0,0.0048,0.3737,0.1585,0.4302,0,0.13,0.07530000000000003,16474228.119999975,121090.87999999523,0,56.39503953484017,-10.57796023631169,-6.034253603323913,-14.749998897788409,-11.294058579291411,24.44301471006325,28.056950115797186,7.759340683264582,-0.7160983429797216,141179419.53,0.6482075516475014,7,3508.6820000000002,5,NA
2052700000,Бюджет Біляївської сільської територіальної громади,Біляївська,UA63100010000016136,Лозівський,UA63100000000059237,Харківська,Kharkiv,UA63000000000041885,East,E,2021,116286435.03,26085544.02,0,24599015.2,8922123.32,9270601.56,776949.5,504,0,4023.76,35836.19,2411923.91,0,634651,43545262.57,90200891.01,0.7757,0.2243,0,0.2115,0.0767,0.0797,0.0067,0,0,0,4e-4,0.0267,0,0.007,0.0086,0.2727,0.0989,0.1028,0.4828,NA,NA,NA,NA,NA,53.20999284651866,-4.017482300902319,29.5076342688801,-40.1143078042295,-31.501408598140245,-26.464837996127734,-29.67225617663506,-24.94508431745913,-27.483926297237925,90200891.01,0.7756785302320915,0,955.5034999999999,4,NA
2052700000,Бюджет Біляївської сільської територіальної громади,Біляївська,UA63100010000016136,Лозівський,UA63100000000059237,Харківська,Kharkiv,UA63000000000041885,East,E,2022,96941605.28,19457126.62,0,29367235.82,8435683.32,7263154.54,309156.05,0,0,0,59020.81,1696538.24,0,37600,30316089.88,77484478.66,0.7993,0.2007,0,0.3029,0.087,0.0749,0.0032,0,0,0,8e-4,0.0219,0,5e-4,0.004,0.379,0.1089,0.0937,0.3913,-0.14,0.023600000000000065,-12716412.350000009,-19344829.75,-0.17,53.20999284651866,-4.017482300902319,29.5076342688801,-40.1143078042295,-31.501408598140245,-26.464837996127734,-29.67225617663506,-24.94508431745913,-27.483926297237925,77484478.66,0.799290237006069,0,1647.764,4,NA
2051700000,Бюджет Лозівської міської територіальної громади,Лозівська,UA63100050000079487,Лозівський,UA63100000000059237,Харківська,Kharkiv,UA63000000000041885,East,E,2021,805943081.14,292571250.69,21140110.57,292708184.67,63417969.69,109519242.02,20807850.06,1923494,212840.66,25849.9,303789.26,22692081.67,1545226.68,200000,15301.84,513371830.45,0.637,0.363,0.0262,0.3632,0.0787,0.1359,0.0258,0.0037,4e-4,1e-4,6e-4,0.0442,0.003,4e-4,0.0405,0.5702,0.1235,0.2133,0,NA,NA,NA,NA,NA,15.783602707650136,-44.45702426791325,-41.71939991946467,-29.329353039993777,-28.404215273821155,-8.827024583440346,-11.823020968858454,-19.823798131054758,16.052808994092093,513371830.45,0.6369827379420389,20,3894.9445000000005,0,NA
2051700000,Бюджет Лозівської міської територіальної громади,Лозівська,UA63100050000079487,Лозівський,UA63100000000059237,Харківська,Kharkiv,UA63000000000041885,East,E,2022,722679715.8,237455414.98,93640098.84,337353265.27,58410215.06,55234325.45,21019206.02,1972081,56200.5,10835,200600.57,10925622.4,29035.23,0,12914.320000000002,485224300.81999993,0.6714,0.3286,0.1296,0.4668,0.0808,0.0764,0.0291,0.0041,1e-4,0,4e-4,0.0225,1e-4,0,0.0433,0.6953,0.1204,0.1138,0,-0.05,0.034399999999999986,-28147529.630000055,-83263365.34000003,-0.1,15.783602707650136,-44.45702426791325,-41.71939991946467,-29.329353039993777,-28.404215273821155,-8.827024583440346,-11.823020968858454,-19.823798131054758,16.052808994092093,485224300.82,0.6714237167745342,20,5132.8682,0,NA
2051900000,Бюджет Олексіївської сільської територіальної громади,Олексіївська,UA63100070000048302,Лозівський,UA63100000000059237,Харківська,Kharkiv,UA63000000000041885,East,E,2021,91205318.29,27275512.21,0,24044004.57,10925781.34,12288139.99,58636.13,4832,0,0,155467.65,3392125.13,46865,705294.5,12308659.77,63929806.080000006,0.7009,0.2991,0,0.2636,0.1198,0.1347,6e-4,1e-4,0,0,0.0024,0.0531,7e-4,0.011,9e-4,0.3761,0.1709,0.1922,0.1925,NA,NA,NA,NA,NA,8.874978954128032,-26.988732336059584,-14.665522710688084,-38.64054043708531,-37.42218408541942,-10.644040322331582,-12.749824312056512,-20.800101758168278,-10.433451749359833,63929806.08,0.7009438405414725,12,2105.4654,1,NA
2051900000,Бюджет Олексіївської сільської територіальної громади,Олексіївська,UA63100070000048302,Лозівський,UA63100000000059237,Харківська,Kharkiv,UA63000000000041885,East,E,2022,76306861.84,24286800,0,23164210.87,9278399.379999999,6101797.68,26456.53,0,0,0,210394.19,4827339.82,0,44674.5,8366788.87,52020061.84,0.6817,0.3183,0,0.3036,0.1216,0.08,3e-4,0,0,0,0.004,0.0928,0,9e-4,5e-4,0.4453,0.1784,0.1173,0.1608,-0.19,-0.019199999999999995,-11909744.240000002,-14898456.450000003,-0.16,8.874978954128032,-26.988732336059584,-14.665522710688084,-38.64054043708531,-37.42218408541942,-10.644040322331582,-12.749824312056512,-20.800101758168278,-10.433451749359833,52020061.84,0.6817219393594709,12,2525.0683999999997,1,NA
2054700000,Бюджет Первомайської міської територіальної громади,Первомайська,UA63100090000052019,Лозівський,UA63100000000059237,Харківська,Kharkiv,UA63000000000041885,East,E,2021,287993355.46,137783108.64,4629348.92,89818779.59,18762152.33,18189764.12,8000407.03,146003.12,0,0,57393.74,13731831.77,1462852.2,0,41062.92,150210246.82,0.5216,0.4784,0.0161,0.3119,0.0651,0.0632,0.0278,0.001,0,0,4e-4,0.0914,0.0097,0,0.0533,0.598,0.1249,0.1211,3e-4,NA,NA,NA,NA,NA,26.951399214967296,-33.66625695375471,-22.493038358053198,-7.516289887268279,-1.2301799239527234,21.73577649284095,-16.905395851758918,5.487479056319211,32.436077029801986,150210246.82,0.5215753904463363,10,3991.5931999999993,1,NA
2054700000,Бюджет Первомайської міської територіальної громади,Первомайська,UA63100090000052019,Лозівський,UA63100000000059237,Харківська,Kharkiv,UA63000000000041885,East,E,2022,232011335.2,88983191.8,10974202.12,91318145.57,18801986.16,15386070.34,7728247.18,4199,0,0,42406.04,9072843.67,635259.7,0,38985.74,143028143.39999998,0.6165,0.3835,0.0473,0.3936,0.081,0.0663,0.0333,0,0,0,3e-4,0.0634,0.0044,0,0.054,0.6385,0.1315,0.1076,3e-4,-0.05,0.0949000000000001,-7182103.420000017,-55982020.25999999,-0.19,26.951399214967296,-33.66625695375471,-22.493038358053198,-7.516289887268279,-1.2301799239527234,21.73577649284095,-16.905395851758918,5.487479056319211,32.436077029801986,143028143.4,0.6164704982052102,10,4435.0727,1,NA
2052600000,Бюджет Безлюдівської селищної територіальної громади,Безлюдівська,UA63120010000021682,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2021,212333459.14,50383944.38,3998825.38,90239877.92999999,22063198.3,30823607.84,12812271.790000001,7319.97,0,0,18696.45,2097143.41,940959.76,225485.16,2720954.15,161949514.76,0.7627,0.2373,0.0188,0.425,0.1039,0.1452,0.0603,0,0,0,1e-4,0.0129,0.0058,0.0014,0.0791,0.5572,0.1362,0.1903,0.0168,NA,NA,NA,NA,NA,45.054831933906115,-32.06632612345288,-34.863930856232685,-30.992659324793024,-26.54762281991061,-33.314952050385024,-35.13052842527918,-31.130856360269576,5.518703303542271,161949514.76,0.7627131183937439,22,3716.952,0,NA
2052600000,Бюджет Безлюдівської селищної територіальної громади,Безлюдівська,UA63120010000021682,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2022,174729865.6,46767336.52,4458653.73,81919363.71000001,18283921.96,17189758.22,6801088.25,0,0,0,22130.61,1727419.56,91500,95395,1831951.77,127962529.07999998,0.7323,0.2677,0.0255,0.4688,0.1046,0.0984,0.0389,0,0,0,2e-4,0.0135,7e-4,7e-4,0.0531,0.6402,0.1429,0.1343,0.0143,-0.21,-0.030400000000000094,-33986985.68000001,-37603593.53999999,-0.18,45.054831933906115,-32.06632612345288,-34.863930856232685,-30.992659324793024,-26.54762281991061,-33.314952050385024,-35.13052842527918,-31.130856360269576,5.518703303542271,127962529.08,0.7323449179142504,22,4513.158199999999,0,NA
2053200000,Бюджет Височанської селищної територіальної громади,Височанська,UA63120030000035245,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2021,209432620.51,99824297.51,0,49967801.07,34507283.53,8854508.18,9418936.6,2730,0,2520,5938.71,4126210.8,1238678.76,1175917.57,307797.77999999997,109608322.99999999,0.5234,0.4766,0,0.2386,0.1648,0.0423,0.045,0,0,0,1e-4,0.0376,0.0113,0.0107,0.0859,0.4559,0.3148,0.0808,0.0028,NA,NA,NA,NA,NA,22.091736003258646,-28.920940808436523,-24.416989305082705,-12.003932310292898,-2.995308218993631,3.944569531157849,5.661938726229354,21.23544262885064,25.92563258944289,109608323,0.5233584087000737,9,3225.0725000000007,3,NA
2053200000,Бюджет Височанської селищної територіальної громади,Височанська,UA63120030000035245,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2022,182270924.48,75869095.76,0,45005738.59,31150773.93,7502772.82,9968772.06,0,0,0,5883.34,11390758.52,22084,1036812.77,318232.69,106401828.71999998,0.5838,0.4162,0,0.2469,0.1709,0.0412,0.0547,0,0,0,1e-4,0.1071,2e-4,0.0097,0.0937,0.423,0.2928,0.0705,0.003,-0.03,0.06040000000000001,-3206494.280000001,-27161696.03,-0.13,22.091736003258646,-28.920940808436523,-24.416989305082705,-12.003932310292898,-2.995308218993631,3.944569531157849,5.661938726229354,21.23544262885064,25.92563258944289,106401828.72,0.5837564549779586,9,2899.7533,3,NA
2053300000,Бюджет Вільхівської сільської територіальної громади,Вільхівська,UA63120050000019867,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2021,129360148.77,24716509.64,0,68824420.27,8991761.95,6379034.92,14368129.3,31830.64,0,0,22310.44,3283369.5,500,40,2742242.11,104643639.13,0.8089,0.1911,0,0.532,0.0695,0.0493,0.1111,3e-4,0,0,2e-4,0.0314,0,0,0.1373,0.6577,0.0859,0.061,0.0262,NA,NA,NA,NA,NA,23.482731181654625,-77.92770704473229,-78.1912718031992,-64.2363907944339,-65.153084600631,-70.95343507058391,-73.27896345313466,-69.32674205161078,12.774622444101283,104643639.13,0.8089325818266837,16,4635.064799999999,0,NA
2053300000,Бюджет Вільхівської сільської територіальної громади,Вільхівська,UA63120050000019867,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2022,65777992.83,22913867,0,27879926.46,5889794.98,1722801.3,2697758.14,0,0,0,144175.78,3067344.59,0,0,1462324.5799999998,42864125.83,0.6516,0.3484,0,0.4238,0.0895,0.0262,0.041,0,0,0,0.0034,0.0716,0,0,0.0629,0.6504,0.1374,0.0402,0.0341,-0.59,-0.1573,-61779513.3,-63582155.94,-0.49,23.482731181654625,-77.92770704473229,-78.1912718031992,-64.2363907944339,-65.153084600631,-70.95343507058391,-73.27896345313466,-69.32674205161078,12.774622444101283,42864125.83,0.6516484311216402,16,4526.094899999999,0,NA
2053700000,Бюджет Дергачівської міської територіальної громади,Дергачівська,UA63120070000018741,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2021,409568972.83,132055070.16,9878704.55,185171508.62,41502008.72,22001589.65,15024420.05,263076.4,0,7414,1622869.1199999999,10790647.92,752890.36,0,377477.83,277513902.66999996,0.6776,0.3224,0.0241,0.4521,0.1013,0.0537,0.0367,9e-4,0,0,0.0058,0.0389,0.0027,0,0.0541,0.6673,0.1495,0.0793,0.0014,NA,NA,NA,NA,NA,20.756846958253195,-60.254047470998714,-61.11212954810823,-70.795487396498,-78.17086673291665,-31.509638764066892,-49.872574203649044,-52.11179057507249,-17.916819261917937,277513902.67,0.6775755027351348,10,4784.097900000001,1,NA
2053700000,Бюджет Дергачівської міської територіальної громади,Дергачівська,UA63120070000018741,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2022,357818289.13,112992601.32,113228656.99,208170350.1,27309537.45,7393701.56,-5339218.740000001,1216,0,15696,404986.37,6612273.71,116675.1,0,140470.26,244825687.81,0.6842,0.3158,0.3164,0.5818,0.0763,0.0207,-0.0149,0,0,1e-4,0.0017,0.027,5e-4,0,-0.0218,0.8503,0.1115,0.0302,6e-4,-0.12,0.00660000000000005,-32688214.859999955,-51750683.69999999,-0.13,20.756846958253195,-60.254047470998714,-61.11212954810823,-70.795487396498,-78.17086673291665,-31.509638764066892,-49.872574203649044,-52.11179057507249,-17.916819261917937,244825687.81,0.6842179263817666,10,7375.617700000001,1,NA
2054400000,Бюджет Липецької сільської територіальної громади,Липецька,UA63120090000046130,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2021,115302311.53,59351215.35,1884937.99,31892192.21,10735228.67,10311734.24,1169894.35,-6030,0,0,10896.18,1823426.73,0,0,13753.8,55951096.18,0.4853,0.5147,0.0163,0.2766,0.0931,0.0894,0.0101,-1e-4,0,0,2e-4,0.0326,0,0,0.0209,0.57,0.1919,0.1843,2e-4,NA,NA,NA,NA,NA,10.682810318019097,-72.69281032803609,-75.51244898574404,-75.04328973629868,-79.69032089053552,-63.80935203130249,-62.202268990593154,-70.47276930676615,-6.9975105624994285,55951096.18,0.48525563310534614,21,3971.917199999999,0,NA
2054400000,Бюджет Липецької сільської територіальної громади,Липецька,UA63120090000046130,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2022,81231885.65,55873318.64,3628244.64,17424927.69,5744842.45,1564740.78,408356.06,0,0,0,4699.29,195164.6,15694.56,0,141.58,25358567.010000005,0.3122,0.6878,0.0447,0.2145,0.0707,0.0193,0.005,0,0,0,2e-4,0.0077,6e-4,0,0.0161,0.6871,0.2265,0.0617,0,-0.55,-0.17310000000000003,-30592529.169999994,-34070425.879999995,-0.3,10.682810318019097,-72.69281032803609,-75.51244898574404,-75.04328973629868,-79.69032089053552,-63.80935203130249,-62.202268990593154,-70.47276930676615,-6.9975105624994285,25358567.01,0.3121750382511279,21,5275.344500000002,0,NA
2054500000,Бюджет Люботинської міської територіальної громади,Люботинська,UA63120110000043456,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2021,242871059.29,117461371.05,1665946.27,59488909.449999996,19182199.81,30831317.95,8497971.4,253584,0,8844.44,41689.63,5826397.3100000005,418460.36,114694.56999999999,733451.32,125409688.24,0.5164,0.4836,0.0069,0.2449,0.079,0.1269,0.035,0.002,0,1e-4,3e-4,0.0465,0.0033,9e-4,0.0678,0.4744,0.153,0.2458,0.0058,NA,NA,NA,NA,NA,3.0962976136447606,-39.208075799885314,-36.38515278130862,-24.633316729514622,-18.020858326437008,-13.322166418732929,-14.056233120009786,-18.489757466080793,21.187217473448307,125409688.24,0.5163632447876577,NA,3156.5688999999998,0,NA
2054500000,Бюджет Люботинської міської територіальної громади,Люботинська,UA63120110000043456,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2022,192104621.89,84442104.59,7427441.38,62571925.09,18605605.38,13845657.44,6083300.01,113342.81,0,2860,32543.54,4402164.07,831570.1,24388.61,1140879.25,107662517.29999998,0.5604,0.4396,0.0387,0.3257,0.0969,0.0721,0.0317,0.0011,0,0,3e-4,0.0409,0.0077,2e-4,0.0565,0.5812,0.1728,0.1286,0.0106,-0.14,0.04400000000000004,-17747170.940000013,-50766437.400000006,-0.21,3.0962976136447606,-39.208075799885314,-36.38515278130862,-24.633316729514622,-18.020858326437008,-13.322166418732929,-14.056233120009786,-18.489757466080793,21.187217473448307,107662517.3,0.5604368923598728,NA,3891.1693000000005,0,NA
2050600000,Бюджет Малоданилівської селищної територіальної громади,Малоданилівська,UA63120130000010762,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2021,158642499.58,68241746.52,955941.8099999999,29093058.88,22625644.2,14366372.33,22088686.24,4492,0,39819.17,12732.95,1624777.68,138901.7,0,406267.91,90400753.06000002,0.5698,0.4302,0.006,0.1834,0.1426,0.0906,0.1392,0,0,4e-4,1e-4,0.018,0.0015,0,0.2443,0.3218,0.2503,0.1589,0.0045,NA,NA,NA,NA,NA,17.590319957958744,-55.927148153315684,-56.98296067243067,-63.52001917053991,-66.80439120181451,-51.52154398295236,-56.19153585191698,-54.03569841512652,-10.877243048498826,90400753.06,0.5698394396163232,22,2514.6344999999997,0,NA
2050600000,Бюджет Малоданилівської селищної територіальної громади,Малоданилівська,UA63120130000010762,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2022,85556400.62,40080898.19,408471.38,15611848.52,18783505.84,4098880.43,5496679.92,0,0,3030,6081.62,1334791.32,0,0,140684.78,45475502.43000001,0.5315,0.4685,0.0048,0.1825,0.2195,0.0479,0.0642,0,0,1e-4,1e-4,0.0294,0,0,0.1209,0.3433,0.413,0.0901,0.0031,-0.5,-0.0383,-44925250.63000001,-73086098.96000001,-0.46,17.590319957958744,-55.927148153315684,-56.98296067243067,-63.52001917053991,-66.80439120181451,-51.52154398295236,-56.19153585191698,-54.03569841512652,-10.877243048498826,45475502.43,0.5315265964960366,22,3120.2308999999996,0,NA
2050200000,Бюджет Мереф'янської міської територіальної громади,Мереф’янська,UA63120150000086206,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2021,251348480.97,126696413.51,4911281.53,61791281.2,24418703.72,13826546.38,8025156.38,17178.129999999997,0,1090,4037.68,10969320.459999999,1425864.55,3000000,1172888.96,124652067.46,0.4959,0.5041,0.0195,0.2458,0.0972,0.055,0.0319,1e-4,0,0,0,0.088,0.0114,0.0241,0.0644,0.4957,0.1959,0.1109,0.0094,NA,NA,NA,NA,NA,31.56809036438655,-26.553217676943184,-26.307421949021393,9.83692678839876,9.611569845067791,-12.58231123211634,-13.506811538599472,-4.451299534738851,36.164787522010975,124652067.46000001,0.49593324367406066,10,3089.9625,2,NA
2050200000,Бюджет Мереф'янської міської територіальної громади,Мереф’янська,UA63120150000086206,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2022,225079296.74,93622042.17,13840642.91,72245421.59,19251927.05,9874081.19,5699759.15,9940,0,270,19411.04,22054685.82,25331.379999999997,0,2276427.35,131457254.57000001,0.584,0.416,0.0615,0.321,0.0855,0.0439,0.0253,1e-4,0,0,1e-4,0.1678,2e-4,0,0.0434,0.5496,0.1465,0.0751,0.0173,0.05,0.08809999999999996,6805187.110000014,-26269184.22999999,-0.1,31.56809036438655,-26.553217676943184,-26.307421949021393,9.83692678839876,9.611569845067791,-12.58231123211634,-13.506811538599472,-4.451299534738851,36.164787522010975,131457254.57000001,0.5840486285233628,10,3592.0287999999996,2,NA
2050500000,Бюджет Нововодолазької селищної територіальної громади,Нововодолазька,UA63120170000093573,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2021,265451826.06,102010551.72,7084274.07,78827781.73,21548815.42,23171869,7465406.92,979.42,0,2006,200581.35,8112349.16,58300,96000,23957185.34,163441274.34,0.6157,0.3843,0.0267,0.297,0.0812,0.0873,0.0281,0,0,0,0.0012,0.0496,4e-4,6e-4,0.0457,0.4823,0.1318,0.1418,0.1466,NA,NA,NA,NA,NA,38.89644881282197,3.524081147693381,1.2742443988410068,-3.7796090824463446,-5.527645132664894,5.408939372234545,3.9671318248956533,3.373669241988053,-9.051726280358274,163441274.34,0.6157097382447745,0,2746.4238000000005,4,NA
2050500000,Бюджет Нововодолазької селищної територіальної громади,Нововодолазька,UA63120170000093573,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2022,258043218.77,67146337.9,25202903.55,95454139.39,38226863.89,12592527.47,4612157.97,26042.4,0,1020,140825.02,5307836.34,0,0,34535468.39,190896880.87,0.7398,0.2602,0.0977,0.3699,0.1481,0.0488,0.0179,1e-4,0,0,7e-4,0.0278,0,0,0.0242,0.5,0.2002,0.066,0.1809,0.17,0.12409999999999999,27455606.53,-7408607.289999992,-0.03,38.89644881282197,3.524081147693381,1.2742443988410068,-3.7796090824463446,-5.527645132664894,5.408939372234545,3.9671318248956533,3.373669241988053,-9.051726280358274,190896880.87,0.7397864659258917,0,2957.9502,4,NA
2054900000,Бюджет Південноміської міської територіальної громади,Південноміська,UA63120190000093717,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2021,119214340.7,75247106.26,0,16330512.38,11882611.72,8946419.09,4296400.51,31037.29,0,0,25191.82,1817900.28,449474.02,13890,173797.33,43967234.44,0.3688,0.6312,0,0.137,0.0997,0.075,0.036,7e-4,0,0,6e-4,0.0413,0.0102,3e-4,0.0977,0.3714,0.2703,0.2035,0.004,NA,NA,NA,NA,NA,19.43048544081374,-45.38171479874911,-41.98934670254453,-26.921828203643518,-23.185193889183754,-27.057259233072827,-30.61369719003517,-27.83664440594611,22.196520909565354,43967234.44,0.36880826737651035,22,2637.6825999999996,0,NA
2054900000,Бюджет Південноміської міської територіальної громади,Південноміська,UA63120190000093717,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2022,92989452.81,60214195.31,0,13313796.61,10430324.34,4399053.81,3452319.41,9190.07,0,0,4767.96,815985.8,15800,2600,331419.5,32775257.5,0.3525,0.6475,0,0.1432,0.1122,0.0473,0.0371,3e-4,0,0,1e-4,0.0249,5e-4,1e-4,0.1053,0.4062,0.3182,0.1342,0.0101,-0.25,-0.016300000000000037,-11191976.939999998,-26224887.89,-0.22,19.43048544081374,-45.38171479874911,-41.98934670254453,-26.921828203643518,-23.185193889183754,-27.057259233072827,-30.61369719003517,-27.83664440594611,22.196520909565354,32775257.500000004,0.3524620966096854,22,2959.6778,0,NA
2051400000,Бюджет Пісочинської селищної територіальної громади,Пісочинська,UA63120210000075842,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2021,408219009.58,172181761.46,0,83045263.44,51737148.39,45531887.23,40710986.910000004,96726,0,0,23119.2,13944223.56,353508.49,301659,292725.9,236037248.11999997,0.5782,0.4218,0,0.2034,0.1267,0.1115,0.0997,4e-4,0,0,1e-4,0.0591,0.0015,0.0013,0.1725,0.3518,0.2192,0.1929,0.0012,NA,NA,NA,NA,NA,14.990703553975472,-47.85784504866266,-46.866402508930804,-35.81300099129686,-30.594561038332348,-36.44011299663248,-41.125934020469714,-33.78575977787291,17.263284010330313,236037248.12,0.5782122894346571,18,2422.7546,0,NA
2051400000,Бюджет Пісочинської селищної територіальної громади,Пісочинська,UA63120210000075842,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2022,258570485.52,101399904.65,0,61261248.3,41625296.43,27826947.13,18524763.66,48461,0,0,19971.01,7560113.39,1000,20000,282779.95,157170580.87,0.6078,0.3922,0,0.2369,0.161,0.1076,0.0716,3e-4,0,0,1e-4,0.0481,0,1e-4,0.1179,0.3898,0.2648,0.177,0.0018,-0.33,0.02959999999999996,-78866667.24999997,-149648524.05999997,-0.37,14.990703553975472,-47.85784504866266,-46.866402508930804,-35.81300099129686,-30.594561038332348,-36.44011299663248,-41.125934020469714,-33.78575977787291,17.263284010330313,157170580.87,0.6078442423694297,18,2696.0620999999996,0,NA
2050400000,Бюджет Роганської селищної територіальної громади,Роганська,UA63120230000080742,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2021,127316458.37,31568950.73,3968662.17,67439806.76,12391483.77,9174029.21,3896209.17,117407,0,0,580274.91,1233952.85,47039,15200,852104.97,95747507.64,0.752,0.248,0.0312,0.5297,0.0973,0.0721,0.0306,0.0012,0,0,0.0061,0.0129,5e-4,2e-4,0.0407,0.7044,0.1294,0.0958,0.0089,NA,NA,NA,NA,NA,-2.900852030957457,-18.79151248119213,-28.850022582849398,-3.2488040141425367,26.62948054662053,2.4241778049843177,-4.186215390769144,23.801328515995724,45.420993027812656,95747507.64,0.7520434425040627,0,5239.632,4,NA
2050400000,Бюджет Роганської селищної територіальної громади,Роганська,UA63120230000080742,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2022,134504514.76,28316279.82,19506119.41,75062865.41,9250728.74,7592231.42,1323762.29,68670,0,0,182099.03,12662708.66,19224,5500,20445.39,106188234.94,0.7895,0.2105,0.145,0.5581,0.0688,0.0564,0.0098,6e-4,0,0,0.0017,0.1192,2e-4,1e-4,0.0125,0.7069,0.0871,0.0715,2e-4,0.11,0.03749999999999998,10440727.299999997,7188056.389999986,0.06,-2.900852030957457,-18.79151248119213,-28.850022582849398,-3.2488040141425367,26.62948054662053,2.4241778049843177,-4.186215390769144,23.801328515995724,45.420993027812656,106188234.94,0.7894771051326753,0,5267.744599999999,4,NA
2055300000,Бюджет Солоницівської селищної територіальної громади,Солоницівська,UA63120250000081463,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2021,312700260.63,104370661.9,444579.75,137988771.55,29720664.57,16115341.56,14463275.22,32980.06,0,2015.21,685732.96,8025072.04,577989.33,0,715266.87,208329598.73,0.6662,0.3338,0.0014,0.4413,0.095,0.0515,0.0463,2e-4,0,0,0.0033,0.0385,0.0028,0,0.0694,0.6624,0.1427,0.0774,0.0034,NA,NA,NA,NA,NA,41.789705090645725,-54.687367206760044,-46.91476800560977,-25.983516727927825,-20.114148718220537,-3.439647362709497,2.8866554665954114,-13.587331654644952,34.57321848853951,208329598.73,0.6662277745156864,9,4714.451899999998,1,NA
2055300000,Бюджет Солоницівської селищної територіальної громади,Солоницівська,UA63120250000081463,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2022,271252695.83,89907238.41,531916.97,108341452.49,26469550.83,12292401.59,10200466.25,8779,0,790,1070161.14,19159088.21,2240252.88,0,1562515.03,181345457.42,0.6685,0.3315,0.002,0.3994,0.0976,0.0453,0.0376,0,0,0,0.0059,0.1056,0.0124,0,0.0562,0.5974,0.146,0.0678,0.0086,-0.13,0.0022999999999999687,-26984141.310000002,-41447564.80000001,-0.13,41.789705090645725,-54.687367206760044,-46.91476800560977,-25.983516727927825,-20.114148718220537,-3.439647362709497,2.8866554665954114,-13.587331654644952,34.57321848853951,181345457.42000002,0.6685480373387817,9,3972.9797000000003,1,NA
